ReviewThanked,ProviderName,ReviewerNumReviews,ReviewHelpful,ReviewerAge,ReviewNumPic,ReviewerPoints,ReviewPicture,ReviewerNumHelpful,ReviewerLevelContrib,ProviderLocation,PointsRate,ReviewerName,ReviewURL,DateVisited,ReviewDate,ReviewText,ReviewType,ReviewerPhotos,ReviewerLocationState,ClassType,ReviewerLocationCity,ReviewerGender,ReviewMobile,ReviewerSince,ReviewTitle
0,Opart Thai House Restaurant,17,,NA,0,1757,No,2,03,"4658 N Western Ave , Chicago , IL 60625-2043 4658 N Western Ave , Chicago, IL 60625-2043",3,Olympia K,https://www.tripadvisor.com//ShowUserReviews-g35805-d427316-r437940856-Opart_Thai_House_Restaurant-Chicago_Illinois.html#REVIEWS,11/01/2016,11/16/16,"I was really craving Thai food and wanted a good place so I read some reviews online. This restaurant have over 300 reviews. It okay, but not exceptional. I ended up ordering papaya salad and two entrees. Not exceptional, just okay.",Solo,,NA,Dance,Orlando,NA,No,08/10,Basic Thai food!
0,Opart Thai House Restaurant,29,,NA,0,2934,No,9,04,"4658 N Western Ave , Chicago , IL 60625-2043 4658 N Western Ave , Chicago, IL 60625-2043",5,Jenny W,https://www.tripadvisor.com//ShowUserReviews-g35805-d427316-r222916528-Opart_Thai_House_Restaurant-Chicago_Illinois.html#REVIEWS,07/01/2014,08/19/14,"I've never actually eaten in the restaurant, but we take out from here pretty frequently. I love their Thai curries, Pad Ped Paak, Pad Prik, etc.",Solo,,Illinois,Dance,Chicago,NA,No,09/13,Excellent Thai
0,Home Bistro,44,, ,0,6781,No,21,05,"3404 N Halsted St , Chicago , IL 60657-2415 3404 N Halsted St , Chicago, IL 60657-2415",5,John G,https://www.tripadvisor.com//ShowUserReviews-g35805-d947987-r457595622-Home_Bistro-Chicago_Illinois.html#REVIEWS,02/01/2017,02/06/17,"Wonderful experience in Chicago, very friendly staff. Try the following: Pork cheek, Escargot, Ox tail and, my absolute favorite the quail wings!! Bring your own bottle/s.",Couples,16,New York,Dance,New York City,NA,Yes,10/15,Very good food - BYOB
0,Home Bistro,1,,NA,0,100,No,,0,"3404 N Halsted St , Chicago , IL 60657-2415 3404 N Halsted St , Chicago, IL 60657-2415",5,LJ99_13,https://www.tripadvisor.com//ShowUserReviews-g35805-d947987-r432913487-Home_Bistro-Chicago_Illinois.html#REVIEWS,10/01/2016,10/30/16,"Great atmosphere, excellent service & food! Wonderful inviting atmosphere. Eclectic menu for adults. We needed to fill like a grownup after leaving the kiddos & this was the perfect atmosphere to do so. We will definitely be back with more couples!",Couples,,Indiana,Dance,Hobart,NA,No,02/13,Delicious BYOB Foodie Spot with Reservations!
0,Home Bistro,16,, Female ,0,1896,No,6,03,"3404 N Halsted St , Chicago , IL 60657-2415 3404 N Halsted St , Chicago, IL 60657-2415",4,Terra H,https://www.tripadvisor.com//ShowUserReviews-g35805-d947987-r415621465-Home_Bistro-Chicago_Illinois.html#REVIEWS,09/01/2016,09/07/16,"I'm not sure this was the best option after a baseball game, but the service was quick and attentive, the food was unique and tasty, and the atmosphere was charming. My only complaint is the portion sizes for the cost; the 3-chili chicken was phenomenal, but 3-4 ounces max.",Couples,7,NA,Dance,,F,Yes,03/13,Casual class
0,Home Bistro,26,,NA,0,2607,No,2,04,"3404 N Halsted St , Chicago , IL 60657-2415 3404 N Halsted St , Chicago, IL 60657-2415",5,Scott S,https://www.tripadvisor.com//ShowUserReviews-g35805-d947987-r407686746-Home_Bistro-Chicago_Illinois.html#REVIEWS,08/01/2016,08/19/16,"Bacon wrapped dates very good; corn off cob was so/so but Chicken thigh and guamian beef BBQ )similar to korean BBQ) entrees were both top notch. There was a bit of an asian influence. Service was very friendly and icing on the cake, place is BYOB with no corkage fee. There is street parking and a pay lot a few doors north if you need to drive.",Couples,,Wisconsin,Dance,Brookfield,NA,No,10/15,Neighborhood BYOB Foodie GEM
0,Home Bistro,106,,NA,0,17321,No,61,06,"3404 N Halsted St , Chicago , IL 60657-2415 3404 N Halsted St , Chicago, IL 60657-2415",5,GreeneChicago,https://www.tripadvisor.com//ShowUserReviews-g35805-d947987-r353150016-Home_Bistro-Chicago_Illinois.html#REVIEWS,03/01/2016,03/05/16,"This is my favorite BYOB restaurant, and if we lived closer would be a weekly guest. The staff is very service oriented and sort of like a family run restuarant. Which is a nice feel, since I remember all of them when I walk in, and they remember us. Higher-level comfort food, in a cozy setting. Now the food... Wow.. Today was exceptional. Now we must have been coming to this restuarant for over 7 years. I have my go to favorites (oyster or dates for appetizers, seafood or pork for our main). But for some reason, today's menu had a slight twist. My husband had pork cheek, and I had seafood stew. I usually order their mussel and frites, but today I ordered the special seafood stew in a spicy type of coconut base. Yummy. My husbands pork cheek was served over some pancake and with some red cabbage slaw. He travels all over the world for his job, and had told the server this was one of the best meals he has eaten in a long time, He wasn't kidding, See the pictures for yourself. We were so full, that we had to order my Favorite dessert to go. The bread pudding can not be missed. Plus this place is BYOB!! Reasonably priced menu choices, makes this restuarant one of the best bang for your buck. Great food, wonderful staff, and comfortable setting. Enjoy!!",Couples,222,NA,Dance,Chicago,NA,No,06/11,Outstanding!!! Best value with exceptional food. Homey and warm environment.
0,Viceroy Of India,93,,NA,0,9424,No,29,05,"2518 W Devon Ave , Chicago , IL 60659-1904 2518 W Devon Ave , Chicago, IL 60659-1904",3,Lisa D,https://www.tripadvisor.com//ShowUserReviews-g35805-d477372-r231081587-Viceroy_Of_India-Chicago_Illinois.html#REVIEWS,09/01/2014,09/26/14,"We ventured out to Devon Ave. as recommended by our new Indian friend whom we met on the plane. Devon Ave seems very similar to being in India minus the extreme heat and cows owning the road.Viceroy had the lunch buffet advertised on the internet. Being a huge fan of variety, we opted for it. Tasty food over all. Loved the Spinach cheese dish. Big fan of the spiced chutney and the sweet one as well which tasted like plum. Butter Chicken, Goat Curry were very tasty. The Tandoori Chicken was way too dried out to sample, Naan bread was not fresh either. Depth of flavor as compared to others was missing. Perhaps smaller buffet bins so food can be fresher would help? Decor is awesome and service was fine.",Couples,3,NA,Dance,,NA,No,10/12,One yum.
0,Viceroy Of India,108,, 50-64 year old male ,0,11123,No,58,06,"2518 W Devon Ave , Chicago , IL 60659-1904 2518 W Devon Ave , Chicago, IL 60659-1904",4,Errol D,https://www.tripadvisor.com//ShowUserReviews-g35805-d477372-r195654268-Viceroy_Of_India-Chicago_Illinois.html#REVIEWS,11/01/2013,02/28/14,I always enjoy the Shajahani Chicken Biriyani. Excellent with the Saag Paneer dish complimented with the naan and topped of with the mango kulfi for dessert.,Couples,,Illinois,Dance,Countryside,M,No,02/14,BEST BIRIYANI DISHES
0,Viceroy Of India,6,,NA,0,600,No,,02,"2518 W Devon Ave , Chicago , IL 60659-1904 2518 W Devon Ave , Chicago, IL 60659-1904",3,beyondbrowneyes,https://www.tripadvisor.com//ShowUserReviews-g35805-d477372-r153080073-Viceroy_Of_India-Chicago_Illinois.html#REVIEWS,02/01/2013,02/25/13,"We went there for a lunch buffet on a weekday. It was not crowded so we got a nice spot and were attended to fairly quickly. The food was mixed. Some of the entrees were really good, others were just mediocre. We were supposed to get hot naans and chicken barbeque served at our table but in terms of that the service was lacking. The waiter did not notice that we did not get any naans until we called on him and brought it to his attention. Also water glasses were not as promptly filled as they should be. The butter chicken and barbeque were delicious! Overall you still get value for your money minus the poor server service.",Couples,,NA,Dance,Chicago,NA,No,08/10,Indian lunch buffet
0,Viceroy Of India,187,, 25-34 year old female ,0,19478,No,68,06,"2518 W Devon Ave , Chicago , IL 60659-1904 2518 W Devon Ave , Chicago, IL 60659-1904",4,travelerKristenB,https://www.tripadvisor.com//ShowUserReviews-g35805-d477372-r150184709-Viceroy_Of_India-Chicago_Illinois.html#REVIEWS,12/01/2012,01/21/13,"My husband and I have only visited the Lombard location, so I can't speak to the Chicago location. We have been to several Indian restaurants in the area, and Viceroy is, by far, the most authentic (we have been to India, so have the ability to compare). The blend of seasonings is perfect, and they are willing to accommodate requests to make it mild, or spicy. As a vegetarian, I am thrilled with my options. The aloo gobi and the navrattan curry are especially good. My only complaints about this restaurant are that the prices are higher than I feel they should be, and that the service is always slow, regardless of how many customers are in the restaurant. If you want good Indian food, though, it is worth the price and wait. We have been several times, and are planning to go back again later this month.",Couples,22,Illinois,Dance,Chicago,F,No,04/11,Best Indian food in Chicagoland
0,Viceroy Of India,80,, 35-49 year old female ,0,8138,No,33,05,"2518 W Devon Ave , Chicago , IL 60659-1904 2518 W Devon Ave , Chicago, IL 60659-1904",4,road-trippies,https://www.tripadvisor.com//ShowUserReviews-g35805-d477372-r129192526-Viceroy_Of_India-Chicago_Illinois.html#REVIEWS,04/01/2012,05/01/12,"My husband and I are not very familiar with Indian food, but we wanted to give Viceroy of India a try since we were in the area and it had been recommended to us. Before settling on this restaurant for lunch, however, we asked if we might have a look at the buffet and the host was very polite and accommodating. After seeing how fresh and well prepared the food looked and experiencing the tantalizing aromas, we quickly decided to lunch here. We liked how each dish on the buffet was labeled and briefly described, making it easier to decide what we wanted to try. There were so many choices it was not possible to try them all! No busier than they were, it took a bit more time than it should have to be greeted by a waiter and have our drink order taken, but after we received our drinks the waiter was attentive and helpful. We found the food to be very tasty and we thoroughly enjoyed our meals. We thought the buffet was a fair value for $9.95 per person at lunch. Sure, you can eat more cheaply, but this is a nice sit down restaurant, and the buffet featured several freshly prepared dishes including salad and a selection of desserts. The next time we are in this area we will likely eat here again.",Couples,3,NA,Dance,Midwest,F,No,06/08,Enjoyed the lunch buffet
2,Viceroy Of India,23,2, 25-34 year old male ,0,2351,No,21,03,"2518 W Devon Ave , Chicago , IL 60659-1904 2518 W Devon Ave , Chicago, IL 60659-1904",4,Sumit S,https://www.tripadvisor.com//ShowUserReviews-g35805-d477372-r134150695-Viceroy_Of_India-Chicago_Illinois.html#REVIEWS,06/01/2012,07/11/12,"I went twice to this resturant, once for buffet and once for the dinner (order from menu). Lunch was not so good reason for that lunch buffet is setup right next to the door, so if it a cold day, food becomes really cold, thus taste is gone. Menu order are good and food is served warm I enjoyed it. Downside is service is very slow, waiter take forever to serve and care for.",Solo,1,Arizona,Dance,Scottsdale,M,Yes,05/12,Good
0,Hugo's Frog Bar & Fish House,676,, 35-49 year old male ,0,81463,No,588,06,"1024 N Rush St , Chicago , IL 60611-1208 1024 N Rush St , Chicago, IL 60611-1208",5,Stephen W,https://www.tripadvisor.com//ShowUserReviews-g35805-d429417-r464464251-Hugo_s_Frog_Bar_Fish_House-Chicago_Illinois.html#REVIEWS,03/01/2017,03/04/17,We visited 'Hugo's Frog Bar' just for a couple of drinks as it was close to our Hotel. The place itself has two sections to it. The main restaurant or the bar area with high tables where you can still eat. We didn't eat here but the food did look good.... meant to be good for oysters apparently! The decor of this restaurant was very nice indeed and the whole atmosphere was excellent. Staff were exceptional.... always friendly and very attentive. Definitely a place to visit if in the area.,Couples,433,United Kingdom,Dance,Nottingham,M,No,03/13,Great place for a drink or two.....
1,Hugo's Frog Bar & Fish House,16,1, 25-34 year old male ,0,1998,No,123,03,"1024 N Rush St , Chicago , IL 60611-1208 1024 N Rush St , Chicago, IL 60611-1208",5,Chicky01,https://www.tripadvisor.com//ShowUserReviews-g35805-d429417-r461200576-Hugo_s_Frog_Bar_Fish_House-Chicago_Illinois.html#REVIEWS,01/01/2017,02/19/17,"Booked a table for NYE 2017, it was jam packed and could only get in a 5pm! Went are almost 10 years ago, so wasn't sure if it will be as good as I remembered. But great food and service. We had the Seabass and the Crab Cakes - both plentiful meals, very tasty. ordered the spinach on the side (there wasn't any need for more food really) - but was delightful - probably best creamed spinach I have had. Atmosphere is good here too - I would recommend.",Couples,9,NA,Dance,UK,M,No,04/06,The Frog still has it...
1,Hugo's Frog Bar & Fish House,6,1, Female ,0,661,No,1,02,"1024 N Rush St , Chicago , IL 60611-1208 1024 N Rush St , Chicago, IL 60611-1208",5,Rachelle C,https://www.tripadvisor.com//ShowUserReviews-g35805-d429417-r460791975-Hugo_s_Frog_Bar_Fish_House-Chicago_Illinois.html#REVIEWS,02/01/2017,02/17/17,We enjoyed soup and salad after a day of eating. Si was an awesome waiter who was attentive and even brought us complimentary carrot cake! The cakes!! You must go here for a birthday! The slice of cakes were as big as your head!! Great atmosphere.,Couples,2,NA,Dance,,F,Yes,02/17,Great Service/Great Food
0,Hugo's Frog Bar & Fish House,68,, 35-49 year old ,0,7294,No,29,05,"1024 N Rush St , Chicago , IL 60611-1208 1024 N Rush St , Chicago, IL 60611-1208",5,BillNHeidi,https://www.tripadvisor.com//ShowUserReviews-g35805-d429417-r459023903-Hugo_s_Frog_Bar_Fish_House-Chicago_Illinois.html#REVIEWS,02/01/2017,02/12/17,"Made reservation for celebrating a birthday with friends. Busy place and we could see why. Staff was attentive and friendly. Atmosphere was fun and friendly light hearted. We had drinks in the bar before being seated, bartenders know their stuff. We were called right on time for our reservation. Our waiter was fun, energetic, told us he liked his job and offered good suggestions. The food was delicious. We had oysters for starters and soups. The sea food was good and fresh and the steaks are from Gibsons. The meal was nicely paced, not rushed. Was a really nice time and the food was excellent. Definitely recommend and reservations are a good idea",Couples,12,NA,Dance,,NA,Yes,09/13,Great food outstanding service
0,Hugo's Frog Bar & Fish House,113,,NA,0,11970,No,30,06,"1024 N Rush St , Chicago , IL 60611-1208 1024 N Rush St , Chicago, IL 60611-1208",4,jukie08,https://www.tripadvisor.com//ShowUserReviews-g35805-d429417-r459007447-Hugo_s_Frog_Bar_Fish_House-Chicago_Illinois.html#REVIEWS,02/01/2017,02/12/17,"We had been eating our way through the day so by 8 pm reservation we weren't as hungry as we should have been. We ordered oysters Rockefeller. You receive 4 oysters. They were good. The crab bisque was wonderful. Lots of crab. We also ordered the wedge and couldn't finish it. We were talking to our server Sid about the different bday cakes we saw coming out. They were huge. He said ""hold on"" and came back with 2 carrot cakes on the house. The cake was great. We will be back for the service alone but ready to try some of their fish dishes!",Couples,16,Michigan,Dance,Holland,NA,Yes,02/11,Great bisque and super service
0,Hugo's Frog Bar & Fish House,31,,NA,0,3134,No,9,04,"1024 N Rush St , Chicago , IL 60611-1208 1024 N Rush St , Chicago, IL 60611-1208",5,Irene S,https://www.tripadvisor.com//ShowUserReviews-g35805-d429417-r446375886-Hugo_s_Frog_Bar_Fish_House-Chicago_Illinois.html#REVIEWS,12/01/2016,12/23/16,"'hot spot. fun, vibrant, great food and wine... I've not been a 'calamari devotee'; however, I tried it at Hugo's and ate ' the 'whole thing'. The Manager visited all tables and welcomed the patrons.... It was great touch.",Solo,,NA,Dance,Thousand Oaks,NA,No,09/12,"outstanding, thriving energy, great staff"
0,Hugo's Frog Bar & Fish House,215,, 50-64 year old male ,0,23538,No,78,06,"1024 N Rush St , Chicago , IL 60611-1208 1024 N Rush St , Chicago, IL 60611-1208",5,Medas2005,https://www.tripadvisor.com//ShowUserReviews-g35805-d429417-r438528647-Hugo_s_Frog_Bar_Fish_House-Chicago_Illinois.html#REVIEWS,11/01/2016,11/19/16,"Went here based on my TripAdvisor search. Very nice Chicago type feel similar to Shaw's Crab House, but a bit more intimate. I had the best crab cake ever for an appetizer followed by a great piece of grouper for main course. Server was very helpful with lots of suggestions and always there when needed. The deserts are huge, almost to absurdity. The carrot cake fed a table of 8 next to me with plenty for everyone. If you want a smal sweet to end the evening, find it in the area where there a lot of options.",Solo,40,Minnesota,Dance,Minneapolis,M,No,07/08,A great fish dinner with a Chicago feel
0,Hugo's Frog Bar & Fish House,176,, Female ,0,17931,No,36,06,"1024 N Rush St , Chicago , IL 60611-1208 1024 N Rush St , Chicago, IL 60611-1208",4,nancyinChicago_13,https://www.tripadvisor.com//ShowUserReviews-g35805-d429417-r423374438-Hugo_s_Frog_Bar_Fish_House-Chicago_Illinois.html#REVIEWS,09/01/2016,09/28/16,"I love Gibson's and will always be loyal to the first location. However, Hugo's will get you food from Gibsons. The fish is good, but it's too crowded for me.",Solo,8,California,Dance,Palm Springs,F,No,06/13,"Good, but Gibson's little sib"
0,Hugo's Frog Bar & Fish House,30,,NA,0,3167,No,32,04,"1024 N Rush St , Chicago , IL 60611-1208 1024 N Rush St , Chicago, IL 60611-1208",5,CBDigger,https://www.tripadvisor.com//ShowUserReviews-g35805-d429417-r405910485-Hugo_s_Frog_Bar_Fish_House-Chicago_Illinois.html#REVIEWS,08/01/2016,08/15/16,"Hugo's continues to impress. I enjoyed a great meal at the bar on a Thursday evening. The service is efficient, friendly, and nicely done. There is a fun mix of people- from neighborhood regulars to the usual business crowd. Excellent seafood, nice steaks, great drinks, and extensive wine list.",Solo,4,Indiana,Dance,Indianapolis,NA,Yes,06/13,Nice dinner at the bar
0,Hugo's Frog Bar & Fish House,39,, Female ,0,4167,No,22,04,"1024 N Rush St , Chicago , IL 60611-1208 1024 N Rush St , Chicago, IL 60611-1208",5,Kathy C,https://www.tripadvisor.com//ShowUserReviews-g35805-d429417-r357036546-Hugo_s_Frog_Bar_Fish_House-Chicago_Illinois.html#REVIEWS,03/01/2016,03/20/16,"I had business in Chicago that left me alone working in my hotel room on a Friday night. Deciding that just wouldn't do, I walked the short distance from my hotel to Hugo's to have the famed crab cakes. The crab cake was outstanding, as was everything, but what I liked best was the way the staff handled a solo female diner on a busy Friday night. No seat by the restroom or kitchen door, no being forgotten in the crush. Everyone was gracious and attentive to my needs, even offering to arrange for a half-order of a side I wanted). I eat out alone for business a lot, and Hugo's nailed it, both for the food and for the attention paid to the solo diner.",Solo,8,Florida,Dance,Fort Lauderdale,F,Yes,01/12,Great food and service
1,Omni Chicago Hotel,21,1, 50-64 year old male ,0,2637,No,22,0,"676 North Michigan Ave , Chicago , IL 60611-2883 676 North Michigan Ave , Chicago, IL 60611-2883",5,Larry R,https://www.tripadvisor.com//ShowUserReviews-g35805-d111500-r463635416-Omni_Chicago_Hotel-Chicago_Illinois.html#CHECK_RATES_CONT,NA,02/28/17,I have stayed at 2 Omni Resorts both in Hilton Head Island and Chicago and continue to be impressed by the overall experience. I highly recommend Omni locations when traveling for business or pleasure.,Couples,,NA,Dance,Kansas cIty,M,No,07/07,Always a Good Choice
0,Omni Chicago Hotel,6,,NA,0,600,No,,0,"676 North Michigan Ave , Chicago , IL 60611-2883 676 North Michigan Ave , Chicago, IL 60611-2883",4,Damian M,https://www.tripadvisor.com//ShowUserReviews-g35805-d111500-r461628601-Omni_Chicago_Hotel-Chicago_Illinois.html#CHECK_RATES_CONT,NA,02/20/17,Want to stay at a hotel where they appreciate your business this is the place to stay in the heart of Chicago's Miracle Mile. My only concern is you will not appreciate the noise from the traffic all night. Be prepared to wake up often from sirens and street noise.,Couples,,NA,Dance,San Diego,NA,No,04/12,Great Service and nice accomodations
1,Omni Chicago Hotel,3,1,Male ,0,306,No,1,0,"676 North Michigan Ave , Chicago , IL 60611-2883 676 North Michigan Ave , Chicago, IL 60611-2883",4,Allan P,https://www.tripadvisor.com//ShowUserReviews-g35805-d111500-r460047753-Omni_Chicago_Hotel-Chicago_Illinois.html#CHECK_RATES_CONT,NA,02/15/17,Although the entrance was strange you have to get the lift to the reception the staff were very helpful and gave assistance if required. Hotel is a great location for shopping and visiting various parts of Chicago. Great hotel in Downtown Chicago,Couples,,NA,Dance,,M,No,03/15,good atmosphere
