ReviewThanked,ProviderName,ReviewerNumReviews,ReviewHelpful,ReviewerAge,ReviewNumPic,ReviewerPoints,ReviewPicture,ReviewerNumHelpful,ReviewerLevelContrib,ProviderLocation,PointsRate,ReviewerName,ReviewURL,DateVisited,ReviewDate,ReviewText,ReviewType,ReviewerPhotos,ReviewerLocationState,ClassType,ReviewerLocationCity,ReviewerGender,ReviewMobile,ReviewerSince,ReviewTitle
1,"The Langham, Chicago",7,1,NA,0,704,No,4,0,"330 North Wabash Avenue , Chicago , IL 60611-3586 330 North Wabash Avenue , Chicago, IL 60611-3586",5,adducij,https://www.tripadvisor.com//ShowUserReviews-g35805-d4046139-r464880076-The_Langham_Chicago-Chicago_Illinois.html#CHECK_RATES_CONT,02/01/2017,03/05/17,"What a great hotel! Fabulous location! We walked to dinner, Andys jazz club for some great jazz, and to Eataly for some wonderful Italian meats and cheeses and wine. Our room was beautiful with a great view. We were in the club level and the lounge was elegant and offered delicious breakfast and snacks. My favorite was the hotel bar with awesome views of the city and river! We enjoyed the best French 75 with cognac- I highly recommend it! Everyone there was helpful and willing to meet all of our needs. Sheer elegance! We had the best weekend getaway! We will definitely return!",Couples,,Florida,Dance,Miami Beach,NA,Yes,06/15,Fantastic stay!
0,"The Langham, Chicago",44,,NA,0,4801,No,11,0,"330 North Wabash Avenue , Chicago , IL 60611-3586 330 North Wabash Avenue , Chicago, IL 60611-3586",5,MiamiMartin,https://www.tripadvisor.com//ShowUserReviews-g35805-d4046139-r464154020-The_Langham_Chicago-Chicago_Illinois.html#CHECK_RATES_CONT,03/01/2017,03/02/17,"I had no idea where I was going, and I was surprised at such a nice hotel and fantastic staff. I had a small problem with the heating in the room, and I called, and 2 minutes later someone was in the room fixing it. At the lobby, they couldn't be nicer, and the restaurant great for breakfast and dinner!",Couples,,Florida,Dance,Coral Gables,NA,No,01/08,Great Surprise
0,"The Langham, Chicago",2,,NA,0,205,No,,0,"330 North Wabash Avenue , Chicago , IL 60611-3586 330 North Wabash Avenue , Chicago, IL 60611-3586",5,ertdad1,https://www.tripadvisor.com//ShowUserReviews-g35805-d4046139-r463635112-The_Langham_Chicago-Chicago_Illinois.html#CHECK_RATES_CONT,02/01/2017,02/28/17,"My wife and I decided on a winter weekend away in the big city and to see ""Hamilton"" in Chicago. Although it was expensive we decided to try the Langham, even though we had not heard much about it. The rooms were luxurious, immaculate, well appointed, with a top of the line bathroom and shower/tub finishings. Room service food was delicious. Service helpful, extremely polite, and punctual. The staff made us feel important. We truly hated to leave this wonderful hotel. We have been to high end hotels that left us disappointed. This one came through with flying colors.",Couples,,Illinois,Dance,Springfield,NA,No,05/16,Birthday Weekend Away in the Big City
0,"The Langham, Chicago",4,,NA,0,400,No,,0,"330 North Wabash Avenue , Chicago , IL 60611-3586 330 North Wabash Avenue , Chicago, IL 60611-3586",5,Nat R,https://www.tripadvisor.com//ShowUserReviews-g35805-d4046139-r463384946-The_Langham_Chicago-Chicago_Illinois.html#CHECK_RATES_CONT,02/01/2017,02/27/17,"We decided to book an extended 'staycation' in downtown Chicago at our favorite hotel, The Langham. We have stayed here 4 other times and had expectations that were quite high. Well, what happened? The Langham once again exceeded them. They simply have much better service than any hotel in Chicago. By far. Timothy and Tommy in the Langham Club are so good, words cannot explain. Martynas also deserves special recognition--going above and beyond without being asked. We truly had one wonderful week at The Langham.",Couples,,Illinois,Dance,Elmhurst,NA,No,01/09,A Week at the Langham in February
0,"The Langham, Chicago",40,, 35-49 year old female ,0,4053,No,13,0,"330 North Wabash Avenue , Chicago , IL 60611-3586 330 North Wabash Avenue , Chicago, IL 60611-3586",5,Sheila K,https://www.tripadvisor.com//ShowUserReviews-g35805-d4046139-r463384945-The_Langham_Chicago-Chicago_Illinois.html#CHECK_RATES_CONT,02/01/2017,02/27/17,"The Langham offers a modern take on luxury accommodations. The location makes it ideal for any type of travel. The service is over the top; all staff works to make your stay enjoyable. We have stayed here with children and they love it as well! The rooms are spacious, the bathrooms modern and top of the line. If you can afford any of the other luxury hotels in Chicago, and have not given this one a chance, you are missing out!",Couples,1,Illinois,Dance,Evanston,F,No,07/12,Always the best in town
0,"The Langham, Chicago",56,,Male ,0,5796,No,26,0,"330 North Wabash Avenue , Chicago , IL 60611-3586 330 North Wabash Avenue , Chicago, IL 60611-3586",5,Flipper775,https://www.tripadvisor.com//ShowUserReviews-g35805-d4046139-r464825627-The_Langham_Chicago-Chicago_Illinois.html#CHECK_RATES_CONT,03/01/2017,03/05/17,"What a great hotel - friendly staff, beautiful rooms, great spa, in the middle of everything. The club level is definitely worth it, with food and drinks throughout the day and superb service. Will stay here for sure on my next trip to Chicago.",Solo,,Massachusetts,Dance,Boston,M,Yes,07/10,Wow
0,"The Langham, Chicago",3,,NA,0,300,No,,0,"330 North Wabash Avenue , Chicago , IL 60611-3586 330 North Wabash Avenue , Chicago, IL 60611-3586",5,eyzaidner,https://www.tripadvisor.com//ShowUserReviews-g35805-d4046139-r463635110-The_Langham_Chicago-Chicago_Illinois.html#CHECK_RATES_CONT,02/01/2017,02/28/17,Had an amazing weekend stay there in February. Great experience. Room was perfect with an envious bathroom (tv in mirrow!!). Highly recommended among the many hotels I've experienced in Chicago and other major cities.,Solo,,Massachusetts,Dance,Boston,NA,No,01/14,"Great service. amazing room, wonderful times"
0,"The Langham, Chicago",18,,NA,0,1803,No,3,0,"330 North Wabash Avenue , Chicago , IL 60611-3586 330 North Wabash Avenue , Chicago, IL 60611-3586",4,Patersontravel,https://www.tripadvisor.com//ShowUserReviews-g35805-d4046139-r443357790-The_Langham_Chicago-Chicago_Illinois.html#CHECK_RATES_CONT,12/01/2016,12/10/16,"Great location within walking distance to all interest points. My first time at a Langham and what an impression. Room was one of the best I have stayed in, good facilities and a really comfortable bed. I stayed on the Club Floor, staff were wonderful and friendly, with great experience and in-sights on sight-seeing. Food was good and plentiful and the Club room was very spacious and comfortable and it was nice to enjoy the ambience. Being from the UK the time zone was difficult so the swimming pool and gym opening at 5:30 was useful to get a swim in before breakfast. Did 2 architecture trips with the the C.A.F very recommended, plus a an NFL game at Soldier Field. Chicago has so much to offer the international tourist . This hotel is at the centre of all the action and for architecture fans a must building to stay in.",Solo,,United Kingdom,Dance,London,NA,No,08/10,Classy yet comfortable in great location.
0,"The Langham, Chicago",35,,NA,0,3510,No,10,0,"330 North Wabash Avenue , Chicago , IL 60611-3586 330 North Wabash Avenue , Chicago, IL 60611-3586",5,Janet R,https://www.tripadvisor.com//ShowUserReviews-g35805-d4046139-r441038822-The_Langham_Chicago-Chicago_Illinois.html#CHECK_RATES_CONT,11/01/2016,11/29/16,"I have stayed at every 5- star hotel in Chicago and this one tops them all. Everything was perfect, the staff was courteous and helpful, the rooms were beautiful, the spa is a reason to return in itself. The only aspect of the hotel that could use improvement would be the main restaurant, but I only had one dinner there and it was just okay. The Club Lounge experience was nice but probably not worth the extra money. My room was beautiful and the bathroom was lovely with a wonderful, big tub. It was the perfect place for me to stay after a very stressful time.",Solo,,Arkansas,Dance,Little Rock,NA,No,03/12,"Amazing, Relaxing, 5-Star Stay"
2,"The Langham, Chicago",49,2, 35-49 year old female ,0,14022,No,57,0,"330 North Wabash Avenue , Chicago , IL 60611-3586 330 North Wabash Avenue , Chicago, IL 60611-3586",5,NYCityTravelers,https://www.tripadvisor.com//ShowUserReviews-g35805-d4046139-r438836744-The_Langham_Chicago-Chicago_Illinois.html#CHECK_RATES_CONT,08/01/2016,11/20/16,"For a solo trip to Chicago, I decided to try an Executive room on the Club Level (18th floor) of the Langham Chicago. CL 118 is a lovely large room with nice Northern light (I was told that none of the Executive rooms face south) and two exposures, although the Eastern exposure faces the Trump hotel. Check-in was quick, but note that you check in on the 18th floor, so will need to go to the main check-in area to see the lobby with its beautiful chandeliers. Food in the Club Level was fine during the evening hours and for breakfast. However, I was hoping for sushi as described in the review posted on The Points Guy's website a year or so ago. Sushi wasn't happening. Would I stay on the Club Level again for an extra $100 for myself ($200 if traveling with my husband)? Probably not, unless I knew they were offering sushi.",Solo,302,New York,Dance,New York City,F,No,03/05,Club Level Executive Room (CL 118)
0,The Peninsula Chicago,297,,NA,0,30300,No,60,0,"108 East Superior Street , at North Michigan Avenue , Chicago , IL 60611 108 East Superior Street , at North Michigan Avenue , Chicago, IL 60611",5,Tonypose,https://www.tripadvisor.com//ShowUserReviews-g35805-d225105-r459951748-The_Peninsula_Chicago-Chicago_Illinois.html#CHECK_RATES_CONT,02/01/2017,02/15/17,We came here to celebrate Valentines Day. We took an upgrade to a corner suite. A beautiful room with wonderful city views on the 15th floor. The room is well appointed with easy to work tech controls. The bed is wonderfully comfortable. The in room coffee maker is a hit with me. We used the bath tub for relaxing and viewing the city at the same time. Nice! Missed out turn down service though!?!?,Couples,18,NA,Dance,,NA,Yes,05/13,Valentines Day Night Out
1,The Peninsula Chicago,115,1,NA,0,11933,No,18,0,"108 East Superior Street , at North Michigan Avenue , Chicago , IL 60611 108 East Superior Street , at North Michigan Avenue , Chicago, IL 60611",5,susan T,https://www.tripadvisor.com//ShowUserReviews-g35805-d225105-r459778288-The_Peninsula_Chicago-Chicago_Illinois.html#CHECK_RATES_CONT,02/01/2017,02/14/17,"a hidden gem on the 4th floor of the peninsula hotel--the only restaurant owned by chinese in a major u.s. hotel. upscale exquisite service, superior food, lovely atmosphere overlooking skating pond on the terrace. also, private room.",Couples,,Missouri,Dance,Saint Louis,NA,No,08/13,surprising superior chinese restaurant
1,The Peninsula Chicago,22,1,NA,0,2206,No,6,0,"108 East Superior Street , at North Michigan Avenue , Chicago , IL 60611 108 East Superior Street , at North Michigan Avenue , Chicago, IL 60611",5,richardallan2016,https://www.tripadvisor.com//ShowUserReviews-g35805-d225105-r459564872-The_Peninsula_Chicago-Chicago_Illinois.html#CHECK_RATES_CONT,02/01/2017,02/13/17,"Out travel agent suggested the Peninsula for our stay in Chicago. We were to stay two nights but the snow storm in NY force us to stay another night. How marvelous to have to stay an extra night at this truly wonderful hotel. No detail has been left to chance for your physical and visual comfort at this hotel. Everything in your room is controlled by a tablet (like your I-pad) from asking for a turndown, dealing with how you like the lighting , to picking your favorite TV station. Look forward to a very quick return.",Couples,,New York,Dance,New York City,NA,No,07/16,Why Can't I live there full-time?
0,The Peninsula Chicago,1,,NA,0,100,No,,0,"108 East Superior Street , at North Michigan Avenue , Chicago , IL 60611 108 East Superior Street , at North Michigan Avenue , Chicago, IL 60611",3,msmith530,https://www.tripadvisor.com//ShowUserReviews-g35805-d225105-r458790856-The_Peninsula_Chicago-Chicago_Illinois.html#CHECK_RATES_CONT,02/01/2017,02/11/17,"On our last visit to Chicago we stayed at The Langham, but enjoyed visiting the Shanghai Terrace restaurant so much we came for dinner at The Peninsula for both nights of our trip. This time in Chicago, celebrating our wedding anniversary, we stayed at The Peninsula - a part of our reason included the fact we would be on-site for the fabulous Shanghai Terrace restaurant. While I can say that our suite was lovely, we were incredibly disappointed to find out that we could not reserve a table for a day of our trip. We stayed in a gorgeous room, but could not visit the hotel's restaurant once (at any time), which was to be one of the true highlights of the visit. Detail orientated hotel, and lovely room, but couldn't get past the disappointment of being unable to reserve the table after booking the hotel, and couldn't pull off the perfect weekend anniversary experience as planned.",Couples,,Minnesota,Dance,Minneapolis,NA,No,02/17,"Great room, but no restaurant table for our anniversary"
0,The Peninsula Chicago,469,, Female ,0,62280,No,255,0,"108 East Superior Street , at North Michigan Avenue , Chicago , IL 60611 108 East Superior Street , at North Michigan Avenue , Chicago, IL 60611",5,Jewelsworld,https://www.tripadvisor.com//ShowUserReviews-g35805-d225105-r458291176-The_Peninsula_Chicago-Chicago_Illinois.html#CHECK_RATES_CONT,12/01/2016,02/09/17,"I don't often give five star reviews but the Peninsula Hotel in Chicago deserves even more stars. We live in metropolitan Chicago and love to come to the city several times a year for weekend get-aways. We have a lot of favorite hotels and tend to stay at them over and over again. On this weekend we were meeting up with family and wanted to stay in a location that was really easy for them to get to. That and a gift certificate to the Peninsula’s Shanghai Terrace encouraged us to make a reservation at the Peninsula. Oh my goodness!!! Best stay ever anywhere and that is a bar we’ve raised pretty high over the years. Our room was gorgeous. The bed was superbly comfy. There was a lot of closet space and drawers so we could easily un-pack. The safe was so huge I could actually store my laptop in it. Pretty much everything in the room is controlled via tablet which was pretty intuitive. I’m kind of old-fashioned and really like light switches but had no trouble using the tablet to adjust lighting, room temperature, the TV and more. The bathroom was well appointed with a roomy tub and lovely toiletries - the tub actually came with a view of Michigan Avenue which meant Michigan Avenue or at least the tenants directly across the street also would have a view of me. Thankfully, there are really good shades! On our last morning, we decided to order room service and the reasonable uncharge was more than worth this extra pampering! Our food arrived promptly and was just as fresh as if we’d been sitting in the restaurant when served. We have a new favorite in Chicago and we’ll definitely be back.",Couples,498,NA,Dance,Chicago,F,No,07/09,Definitely FIVE Stars and More!!!
0,The Peninsula Chicago,146,,NA,0,14685,No,65,0,"108 East Superior Street , at North Michigan Avenue , Chicago , IL 60611 108 East Superior Street , at North Michigan Avenue , Chicago, IL 60611",5,Englishguy85,https://www.tripadvisor.com//ShowUserReviews-g35805-d225105-r459041773-The_Peninsula_Chicago-Chicago_Illinois.html#CHECK_RATES_CONT,02/01/2017,02/12/17,"First time staying at a Peninsula hotel (I'm cheating on the Mandarin Oriental). The experience was phenomenal - this is a luxury hotel at it's best. The location is perfect for exploring Chicago - next to a load of restaurants and the best shopping district. Check-in was friendly and personal and they gave me an early check-in and late check-out until 5.30pm - something I really appreciate in luxury hotels. I think the hotel has recently undergone a refurbishment as far and away the best part of the hotel is the rooms. They literally have the perfect bedrooms in terms of layout, decor, bed, TV and amazing technology - everything is remote control and they even have a printer in every room. I especially loved the dressing area. Here are some of the amenities I took advantage of: - Highly recommend the pool! Beautiful. - I had a massage at the spa, was lovely but not unmissable, so you can skip unless you're addicted to massages like me. - Afternoon tea was good, the service was lovely, the food and value for money were ok for USA standards, but nothing comes close to a true English afternoon tea in London. The one disappointment was the concierge. An elderly gentleman helped me but he was incredibly miserable, rude and condescending when I was suggesting ideas. A smile goes a long way. But the rooms alone make me give this hotel 5 stars - I am now a Peninsula fan!",Solo,,Belgium,Dance,Brussels,NA,No,02/08,The perfect luxury rooms!
1,The Peninsula Chicago,44,1, 35-49 year old male ,0,4705,No,35,0,"108 East Superior Street , at North Michigan Avenue , Chicago , IL 60611 108 East Superior Street , at North Michigan Avenue , Chicago, IL 60611",5,swissexpectations,https://www.tripadvisor.com//ShowUserReviews-g35805-d225105-r453531298-The_Peninsula_Chicago-Chicago_Illinois.html#CHECK_RATES_CONT,01/01/2017,01/20/17,Stayed at many 5 star hotels before in Chicago and around the world. Probably this hotel is in my top 3 world wide. Brand new renovated and modern rooms. Great hotel location in center of Michigan avenue. Perfect pool and spa. Excellent service. Beautiful lobby and tea time area. Good value for money ( although visited off season in January cold weather) Definitely will visit again next time in Chicago.,Solo,9,Switzerland,Dance,Geneva,M,Yes,10/06,Best Chicago hotel
1,The Peninsula Chicago,2,1,NA,0,201,No,1,0,"108 East Superior Street , at North Michigan Avenue , Chicago , IL 60611 108 East Superior Street , at North Michigan Avenue , Chicago, IL 60611",5,nnyc201,https://www.tripadvisor.com//ShowUserReviews-g35805-d225105-r448891188-The_Peninsula_Chicago-Chicago_Illinois.html#CHECK_RATES_CONT,12/01/2016,01/03/17,"The room was beautiful and the staff was incredibly attentive, paying attention to the smallest detail (e.g., the room staff left extra coffee pods for me when they noticed that I drank all of one kind). The only somewhat annoying thing is that every time I went down to the restaurant to eat, I was told they were ""fully committed"" with reservations and that I should go to Pierrot Gourmet (which requires going outside and is not even in the same ballpark as the lobby restaurant). The concierge fixed it by talking to the restaurant manager, but I would have preferred to not have to go through the extra hassle just to eat a quick lunch - they really should keep some tables open for hotel guests (that can be used without complaining to the concierge).",Solo,,New York,Dance,New York City,NA,No,01/17,Wonderful service
0,The Peninsula Chicago,75,,Male ,0,7765,No,30,0,"108 East Superior Street , at North Michigan Avenue , Chicago , IL 60611 108 East Superior Street , at North Michigan Avenue , Chicago, IL 60611",5,Mrtod2002,https://www.tripadvisor.com//ShowUserReviews-g35805-d225105-r441754843-The_Peninsula_Chicago-Chicago_Illinois.html#CHECK_RATES_CONT,12/01/2016,12/03/16,"We used to enjoy the Four Seasons Bar, but after the remodel it never felt the same. I stopped in for a drink at the Peninsula and was blown away by the quality of the food and the level of service at the Bar. I was immediately greeted and offered reading material. I enjoyed some of the outstanding Dim Sum from their Shanghai Terrace restaurant. The decor is classic and the bar comfortable. Five stars all around!",Solo,2,NA,Dance,Chicago,M,No,04/09,Loved the Bar!
0,The Peninsula Chicago,2,,Male ,0,233,No,3,0,"108 East Superior Street , at North Michigan Avenue , Chicago , IL 60611 108 East Superior Street , at North Michigan Avenue , Chicago, IL 60611",5,Kenny G,https://www.tripadvisor.com//ShowUserReviews-g35805-d225105-r437958267-The_Peninsula_Chicago-Chicago_Illinois.html#CHECK_RATES_CONT,04/01/2016,11/16/16,One on the best hotel in Chicago I've stayed upon check the out side was beautiful the inside was amazingly put the my stay at the hotel if felt like and king it was my birthday weekend I stay for 4 days the staff was amazing they treated me very well and my guest as well the room was so dope the bed was so comfy and big the bathroom was like something out of a home decor magazine you could live in there the location was in the heart of downtown it was the perfect stay they food was amazing and the brought me a special bday cakes which was surprisingly good since I don't like chocolate but it was good I will surely stay at this hotel once more if you ever get a chance to stay here you will not wanna leave your room I can say so many good things about this wonderful hotel but u have to see it to believe,Solo,1,NA,Dance,,M,Yes,01/16,By Far One Of The Best Hotel In Chicago
1,The Talbott Hotel,2,1,NA,0,201,No,1,0,"20 East Delaware Place , Chicago , IL 60611 20 East Delaware Place , Chicago, IL 60611",5,DWH03,https://www.tripadvisor.com//ShowUserReviews-g35805-d87654-r459778004-The_Talbott_Hotel-Chicago_Illinois.html#CHECK_RATES_CONT,07/01/2016,02/14/17,"We loved the room, people and service at The Talbot. The location is close to Michigan Avenue and was walking distance to most things we wanted to see. We will definitely stay there again next trip to Chicago",Couples,,North Carolina,Dance,Raleigh,NA,No,10/15,Great Deal
2,The Talbott Hotel,1,2, Female ,0,102,No,2,0,"20 East Delaware Place , Chicago , IL 60611 20 East Delaware Place , Chicago, IL 60611",5,Anne M,https://www.tripadvisor.com//ShowUserReviews-g35805-d87654-r457960638-The_Talbott_Hotel-Chicago_Illinois.html#CHECK_RATES_CONT,10/01/2016,02/07/17,"We stayed at the Talbott during the World Series playoffs in October. Not only is the location perfect, but the staff can't be beat. The doormen are the most warm and elegant in the city, a wonderful sendoff and welcome always. Moved to finally write this review because of Concierge Gene Murray, whom I called when I realized I forgot a whole outfit hanging on the hook on the back of the bathroom door (the playoffs made for some boozy evenings at nearby Gibson's, Zebra Lounge, etc etc). Mr Murray and the housekeeping staff located my clothes and Fedexed them to my home in California. Thank you Mr Murray and everyone at the Talbott. See you soon!",Couples,,NA,Dance,,F,No,07/16,"Best location, amazing staff and vibe"
