ReviewThanked,ProviderName,ReviewerNumReviews,ReviewHelpful,ReviewerAge,ReviewNumPic,ReviewerPoints,ReviewPicture,ReviewerNumHelpful,ReviewerLevelContrib,ProviderLocation,PointsRate,ReviewerName,ReviewURL,DateVisited,ReviewDate,ReviewText,ReviewType,ReviewerPhotos,ReviewerLocationState,ClassType,ReviewerLocationCity,ReviewerGender,ReviewMobile,ReviewerSince,ReviewTitle
0,414 Hotel,1,,NA,0,100,No,,0,"414 West 46th Street , New York City , NY 10036-3505 414 West 46th Street , New York City, NY 10036-3505",5,charlescX7454VA,https://www.tripadvisor.com//ShowUserReviews-g60763-d217630-r464809309-414_Hotel-New_York_City_New_York.html#CHECK_RATES_CONT,02/01/2017,03/05/17,"We enjoy the small hotel experience, especially in New York. This was our second stay and couldn't have been better. Complementary continental breakfast and happy hour are an added bonus, along with a knowledgeable staff.",Couples,,District of Columbia,Dance,Washington DC,NA,No,03/17,Perfect for NY Theatres
0,414 Hotel,3,,NA,0,301,No,1,0,"414 West 46th Street , New York City , NY 10036-3505 414 West 46th Street , New York City, NY 10036-3505",5,VegasBecker,https://www.tripadvisor.com//ShowUserReviews-g60763-d217630-r464795585-414_Hotel-New_York_City_New_York.html#CHECK_RATES_CONT,03/01/2017,03/05/17,"Hotel 414 was the perfect place for our NYC stay. Great people, wonderful service, and met or exceeded expectations in every aspect. If you want something different than a chain hotel experience....this is the spot! Thanks you to susan and the rest of the crew at 414!!!",Couples,,Nevada,Dance,Las Vegas,NA,No,09/14,Perfect place for our stay
0,414 Hotel,1,,NA,0,100,No,,0,"414 West 46th Street , New York City , NY 10036-3505 414 West 46th Street , New York City, NY 10036-3505",5,cathrine637,https://www.tripadvisor.com//ShowUserReviews-g60763-d217630-r463759416-414_Hotel-New_York_City_New_York.html#CHECK_RATES_CONT,02/01/2017,03/01/17,"Susan and her staff make you feel so welcome and at home. Nice, clean rooms, good beds and all you expect in a hotelroom. However, it is the atmosphere and high service that makes this hotel so special. They do all in their power (and then some) to make your stay special. Also the location couldn't be better. almost everything in walking distance. There is no doubt in our mind that we will stay at 414 hotel next time we are in NY.",Couples,,Norway,Dance,Fredrikstad,NA,No,03/17,There should have been a 414 hotel in every town...
1,414 Hotel,59,1,NA,0,6551,No,16,0,"414 West 46th Street , New York City , NY 10036-3505 414 West 46th Street , New York City, NY 10036-3505",5,Wrigley2013,https://www.tripadvisor.com//ShowUserReviews-g60763-d217630-r462908692-414_Hotel-New_York_City_New_York.html#CHECK_RATES_CONT,02/01/2017,02/26/17,"Clearly, the reviews here on tripadvisor intrigued us into checking out this unique hotel. From the moment we arrived, Susan and her staff made us feel as if they had waited their entire lives for us to walk through the door. Not just the usual hotel welcoming smiles, but true sincerity of their intent to make us feel comfortable in their home. The property consists of two 4 floor walk-ups between 9th and 10th on W 46th...22 (or 23?) rooms tops. The 2 buildings are separated by a courtyard that was in sleep mode (we stayed for an overnight this past weekend--a wildly warm couple of days in February) but we can see from the photos that it is just beautiful during the warmer seasons. We had a room in the second building with a queen size bed overlooking the courtyard. It was clean and perfect for our needs. The continental breakfast was perfect for our needs. We didn't take advantage of the evening happy hour as we had a bit of a walk to the restaurant for dinner that night, but what a terrific perk to this incredible hotel! Walking back from the broadway show later that evening took 10 min tops, and it was so nice to know we didn't have to drive back to the Island (Long Island)! We have stayed in B and B's and we have stayed in traditional hotels. 414 Hotel has the best qualities of both, and then some. We've already told Susan 'We'll be baaaack' :-)",Couples,21,New York,Dance,Miller Place,NA,No,10/13,Stop searching: You have found your place to stay in NYC!
2,414 Hotel,13,2, 50-64 year old male ,0,1395,No,10,0,"414 West 46th Street , New York City , NY 10036-3505 414 West 46th Street , New York City, NY 10036-3505",5,papadave,https://www.tripadvisor.com//ShowUserReviews-g60763-d217630-r462740753-414_Hotel-New_York_City_New_York.html#CHECK_RATES_CONT,02/01/2017,02/25/17,"Do yourself a favor and stop looking at other hotels and book your stay at the 414 Hotel. I have traveled to NYC many times and have stayed at a variety of properties throughout Manhattan. Now that I have found the 414 Hotel, I am not even close to being slightly tempted to try some of the other top rated TripAdvisor hotels. I dare you to find another hotel with a staff that will greet you with as much courtesy and hospitality throughout your entire stay. The staff was friendly, engaging and helpful with any requests from suggestions on nearby restaurants, which subway or bus to catch and the staff even suggested a running route (that took me to the High Line which is not to be missed). The 414 Hotel is the PERFECT mid-town location. My girlfriend and I walked from Penn Station to the 414 Hotel so as to familiarize ourselves with the neighborhood. During our three night stay, we found the 414 Hotel very convenient to walk to Times Square, the Javits Center, a Broadway show and a NY Rangers game at Madison Square Garden. A short walk to the nearby subway took us directly to the 9/11 Memorial and Museum. Of course, the 414 Hotel is located is the super trendy Hell's Kitchen neighborhood and is chocked full of great restaurants and bars. Central Park is an easy jog from the 414 Hotel and I had a great second run there during our stay. The 414 Hotel has the BEST complimentary happy hour of any hotel I have ever stayed at. Don't expect to see a large bottle of inexpensive wine. Of course, the happy hour and the complimentary breakfast were both great times to meet other guests many of which were international travelers. Our room was very clean, very comfortable and the bathroom amenities were very nice. The free wifi worked great throughout our stay. I will note there is no elevator in the hotel but the staff was very kind to offer to help us with our bags. Given the great food I had in the restaurants in Hell's Kitchen, I was thankful for the extra stairs to work off a few calories. Needless to say, although I do not know when my next trip to NYC will be, I know exactly where I will be staying. I can't wait to get back to the 414 Hotel.",Couples,,Virginia USA,Dance,Winchester,M,No,08/05,Look no further! Book the 414 Hotel now!!
0,414 Hotel,3,,NA,0,316,No,6,0,"414 West 46th Street , New York City , NY 10036-3505 414 West 46th Street , New York City, NY 10036-3505",5,Pat A,https://www.tripadvisor.com//ShowUserReviews-g60763-d217630-r464884186-414_Hotel-New_York_City_New_York.html#CHECK_RATES_CONT,03/01/2017,03/05/17,"I booked 5 nights at the 414. This is such a sweet spot with world class customer service. I have stayed at 4 Seasons Hotels and this Hotel did it better. The location in midtown is very centrally located and small, ethnic restaurants are chock a block on 9th Avenue. You enter into an inviting lobby(especially on a wintry night with a fire blazing in the fireplace), which is the place for the free breakfast and a generous wine/alcohol/cheese & crackers happy hour. My room was serene, quiet and clean. The bath is large and also very clean. The BEST thing about the place is the customer service. I felt so welcomed and catered to. SUSAN and her wonderful staff are so accommodating and full of suggestions. There were great restaurant recommendations, news about museum exhibits as well as discounts for Broadway plays. This is an awesome hotel, deserving of the praise they have been given",Solo,,HI,Dance,Kamuela,NA,Yes,10/11,A charming hotel in midtown
2,414 Hotel,3,2,NA,0,307,No,2,0,"414 West 46th Street , New York City , NY 10036-3505 414 West 46th Street , New York City, NY 10036-3505",5,markali95,https://www.tripadvisor.com//ShowUserReviews-g60763-d217630-r454458112-414_Hotel-New_York_City_New_York.html#CHECK_RATES_CONT,01/01/2017,01/24/17,"Hotel 414 made our 12 day stay in NYC as easy as possible. The location is outstanding, in the middle of Hells Kitchen, walking distance from Times Square and the shows. Susan, Emmy, Drew and the rest of the staff were ready with advice, suggestions and a glass of wine at the end of a big touristy day out. Rooms are very comfortable and have all you need. Breakfast and the happy hour with the other guests and all the staff added immeasurably to our experience. Helping other guests with restaurant suggestions due to our experiences, feeling like a local, 414 hotel leaves you feeling like part of a New York family. The big hotels cannot give you this feeling, or even go close. We will stay again, I couldn't stay anywhere else.",Solo,,NA,Dance,Perth,NA,No,09/12,"Great base for NYC,actually the best,.!!"
0,414 Hotel,1,,NA,0,100,No,,0,"414 West 46th Street , New York City , NY 10036-3505 414 West 46th Street , New York City, NY 10036-3505",5,hippiechick923,https://www.tripadvisor.com//ShowUserReviews-g60763-d217630-r451108796-414_Hotel-New_York_City_New_York.html#CHECK_RATES_CONT,12/01/2016,01/10/17,"This hotel is a gem! Went to New York to get the Christmas mood and celebrate my birthday, they made it extra special! So friendly and helpful! Food was great rooms were gorgeous fabulous location!! Highly recommend! This is my new go to when I visit the city!",Solo,,NA,Dance,Orlando Orlando,NA,No,01/17,Fabulous weekend!
0,414 Hotel,76,, 65+ year old female ,0,8148,No,18,0,"414 West 46th Street , New York City , NY 10036-3505 414 West 46th Street , New York City, NY 10036-3505",5,MissTBlu,https://www.tripadvisor.com//ShowUserReviews-g60763-d217630-r442005372-414_Hotel-New_York_City_New_York.html#CHECK_RATES_CONT,11/01/2016,12/04/16,"Love this charming little hotel, which is really more like a B&B. The staff were all terrific -- friendly, informative and kind. Some of them were there long before the current owners but I know they wouldn't still be around if they weren't the absolute best! Owner Susan is relatively new to the business but she was definitely born to be a hotelier. It's not possible to say enough good things about her so I'll demonstrate. My stay didn't start out well. Though I had read on their website that they don't have an elevator I was under the impression that their buildings were two-stories tall. They are four-stories and I was originally booked on the top floor. I explained that there was no way I could possibly negotiate four flights of stairs because of an acute exacerbation of a back condition and because of really bad knees! The desk clerk was able to move me to the second floor, which was fine. Unfortunately I had an awful first night because of noise from a business in the building immediately adjacent to that room. I called the front desk to ask what was going on. It was about 2am and the woman who answered the phone was as chipper as if it were 10am! The noise abated for awhile but then came back. By that time I really too exhausted to talk so I just waited it out. Normally I would have demanded a refund for the remaining nights of the stay and moved to another place. But before I could do anything, Susan came over to see me the moment I dragged myself to the lobby for coffee. Her apologies were profuse and accompanied by an action plan: she would comp my room and have me moved to a quieter part of the hotel. As much as it pains me that she has had to bear the brunt of the thoughtless landlord and even more thoughtless tenant, both of whom cause her so much grief, I accepted her plan with gratitude. The breakfast was good though I would have liked more options that didn't contain sugar. For example, at the time of my visit they had lots of yogurts but they were all fruit flavored. On the plus side I had forgotten how much I love cottage cheese! In the evenings they offer not just wine but a variety of spirits as well. While I did appreciate the quieter second room, I have to be honest and say that I was a bit stunned to find that it didn't have a chair, while the first room had two. That was remedied when I purloined a side chair from the front house. It wasn't as comfortable as the nice upholstered wing-back but it was fine for my needs. I've stayed all over NYC in all sorts of places but for as long as I am able, this will be my home each time I visit.",Solo,,California,Dance,West Hollywood,F,No,03/06,Five stars are not enough!
3,414 Hotel,1,3,NA,0,103,No,3,0,"414 West 46th Street , New York City , NY 10036-3505 414 West 46th Street , New York City, NY 10036-3505",5,lgammeltoft2,https://www.tripadvisor.com//ShowUserReviews-g60763-d217630-r434102884-414_Hotel-New_York_City_New_York.html#CHECK_RATES_CONT,10/01/2016,11/02/16,"I stayed at 414 Hotel for 3 days in early October. As others have said, the rooms are nice, and the location very convenient to theaters, restaurants and subways to everywhere in the city. However, having previously stayed in a number of small hotels in Manhattan, the main item that made this place so special for me were the host/owners and staff, and how they treated the guests, and effortlessly connected us all, to the extent we wanted to be connected. From the moment I entered the door, and was greeted by Drew, I felt welcomed. I could sit by myself at a small table for the very nice breakfast, or sit at a long table and interact with some of the other visitors. I ended up having some wonderful discussions with people from all over the world. Perfect for a person like myself, traveling alone....but obviously, based on remarks from my fellow guests, perfect for couples and families. I definitely hope to stay there again on my next visit to NYC.",Solo,,Wisconsin,Dance,Green Bay,NA,No,11/16,New friends in only 3 days
1,Casablanca Hotel by Library Hotel Collection,7,1,NA,0,709,No,9,0,"147 West 43rd Street , New York City , NY 10036-6575 147 West 43rd Street , New York City, NY 10036-6575",5,warren c,https://www.tripadvisor.com//ShowUserReviews-g60763-d113317-r464030670-Casablanca_Hotel_by_Library_Hotel_Collection-New_York_City_New_York.html#CHECK_RATES_CONT,02/01/2017,03/02/17,"An excellent small family hotel near the heart of Times Square in New York City. Helpful,friendly staff. Good rooms and home comforts to hand. Reasonable breakfasts with coffee,tea, cakes served 24 hours. A special mention to Frank on reception for all his help and advice.and for making that special extra effort. Made my friend and myself's birthdays special and memorable.",Couples,,United Kingdom,Dance,Littleborough,NA,No,01/14,Casablanca hotel near Times Square New York
3,Casablanca Hotel by Library Hotel Collection,17,3, ,0,2440,No,20,0,"147 West 43rd Street , New York City , NY 10036-6575 147 West 43rd Street , New York City, NY 10036-6575",5,Caroline S,https://www.tripadvisor.com//ShowUserReviews-g60763-d113317-r450414070-Casablanca_Hotel_by_Library_Hotel_Collection-New_York_City_New_York.html#CHECK_RATES_CONT,01/01/2017,01/08/17,"This hotel is a little gem! We were checked into another hotel beside centre park and after one night left we chose to come to the Casablanca instead for our stay in NY! We stayed for 5 nights at the hotel, it's not the most up to date or has the biggest rooms but who cares when the staff are amazing and so very friendly and helpful. Every day was like being in someone's home and so very welcoming! Will definitely stay here again if we return to NY!",Couples,24,United Kingdom,Dance,North Berwick,NA,No,06/14,Fabulous staff!!
0,Casablanca Hotel by Library Hotel Collection,1,,NA,0,100,No,,0,"147 West 43rd Street , New York City , NY 10036-6575 147 West 43rd Street , New York City, NY 10036-6575",5,Jackmag28,https://www.tripadvisor.com//ShowUserReviews-g60763-d113317-r463948119-Casablanca_Hotel_by_Library_Hotel_Collection-New_York_City_New_York.html#CHECK_RATES_CONT,02/01/2017,03/01/17,"Just returned from a week in this wonderful hotel for our first visit to New York. Staff are lovely, fantastic location , amenities fab and wine and cheese reception each evening were the icing on the cake. I would highly recommend to anyone - we will definitely be back",Couples,,United Kingdom,Dance,Cumbria,NA,No,03/17,Wonderful stay
0,Casablanca Hotel by Library Hotel Collection,1,,NA,0,100,No,,0,"147 West 43rd Street , New York City , NY 10036-6575 147 West 43rd Street , New York City, NY 10036-6575",5,swa2017,https://www.tripadvisor.com//ShowUserReviews-g60763-d113317-r463586585-Casablanca_Hotel_by_Library_Hotel_Collection-New_York_City_New_York.html#CHECK_RATES_CONT,02/01/2017,02/28/17,Chose to stay here for our twenty-fifth wedding anniversary. The hotel staff was great from start to finish. We were walking distance to our broadway shows and Times square! Would recommend the hotel to anyone looking for a memorable stay in NYC.,Couples,,Connecticut,Dance,Hartford,NA,No,02/17,Best location and excellent staff!
0,Casablanca Hotel by Library Hotel Collection,14,, 35-49 year old male ,0,1498,No,8,0,"147 West 43rd Street , New York City , NY 10036-6575 147 West 43rd Street , New York City, NY 10036-6575",5,Marc B,https://www.tripadvisor.com//ShowUserReviews-g60763-d113317-r463485742-Casablanca_Hotel_by_Library_Hotel_Collection-New_York_City_New_York.html#CHECK_RATES_CONT,01/01/2017,02/28/17,"My wife and I had an exceptional stay at this property during a recent 5-day stay in NYC. The location is perfect, a half block off Times Square and yet quiet. The rooms are decently sized and extremely comfortable, with wonderful large bathrooms with tubs. Really nice extras such as the continental breakfast, coffee/tea availability all day, and wine and hors d'oeuvres available during the evening (all free of course). But the best part of the stay was the staff. Everyone we met, from the front desk, to the concierge, to housekeeping, to the attendants in the guest lounge was friendly, warm, and amiable. I really can't think of a reason to stay anywhere else while in New York!",Couples,3,Minnesota,Dance,Maplewood,M,No,06/12,Why stay anywhere else?
1,Casablanca Hotel by Library Hotel Collection,1,1,NA,0,101,No,1,0,"147 West 43rd Street , New York City , NY 10036-6575 147 West 43rd Street , New York City, NY 10036-6575",5,rpopp773,https://www.tripadvisor.com//ShowUserReviews-g60763-d113317-r455039540-Casablanca_Hotel_by_Library_Hotel_Collection-New_York_City_New_York.html#CHECK_RATES_CONT,01/01/2017,01/26/17,Perfect Hotel! Bathrooms were huge and hotel rooms fairly big for a Times Square property. Staff was friendly across the board and went above and beyond at all times. The DVD rental library was a plus as well as the breakfast and cocktail hour. The decor is like stepping back in time. I will definately be back!,Solo,,Illinois,Dance,Chicago,NA,No,01/17,Perfect
3,Casablanca Hotel by Library Hotel Collection,68,3,NA,0,6951,No,31,0,"147 West 43rd Street , New York City , NY 10036-6575 147 West 43rd Street , New York City, NY 10036-6575",5,Pam M,https://www.tripadvisor.com//ShowUserReviews-g60763-d113317-r451557336-Casablanca_Hotel_by_Library_Hotel_Collection-New_York_City_New_York.html#CHECK_RATES_CONT,01/01/2017,01/12/17,The Casablanca is my go-to hotel in NYC. Perfect location. Metro is almost at the door. Excellent staff! Lovely rooms. Superb breakfast each day and wine and cheese each evening. Tony Di Napoli right next door for excellent Italian. You will never want to leave.,Solo,4,Canada,Dance,Toronto,NA,No,09/15,How do you spell perfect...Casablanca!
0,Casablanca Hotel by Library Hotel Collection,1,,NA,0,100,No,,0,"147 West 43rd Street , New York City , NY 10036-6575 147 West 43rd Street , New York City, NY 10036-6575",5,johnhollan,https://www.tripadvisor.com//ShowUserReviews-g60763-d113317-r445569237-Casablanca_Hotel_by_Library_Hotel_Collection-New_York_City_New_York.html#CHECK_RATES_CONT,12/01/2016,12/20/16,"Fantastic stay, font desk staff was very friendly and quickly got me set up with my room. Room was appointed nicely, would stay again. Bathroom was clean with no surprises (water temperature was perfect)",Solo,,NA,Dance,Boston,NA,No,12/16,Great hotel!
0,Casablanca Hotel by Library Hotel Collection,4,,NA,0,401,No,1,0,"147 West 43rd Street , New York City , NY 10036-6575 147 West 43rd Street , New York City, NY 10036-6575",5,ThomasBay,https://www.tripadvisor.com//ShowUserReviews-g60763-d113317-r439705953-Casablanca_Hotel_by_Library_Hotel_Collection-New_York_City_New_York.html#CHECK_RATES_CONT,11/01/2016,11/24/16,"Casablanca is a compact place in the theatre district. Surprisingly quiet. Rick's Cafe space on 2nd floor was more like an extended living room for enjoying extensive continental breakfast, gratis wine and munchies, tea, coffee and cookies all day and space to lounge and read. Lots of extremely friendly staff without going overboard. Unconventional boutique hotel that might not suite those wanting more contemporary glitz and higher end amenities. Room and particularly bath seem updated and fresh though small. Only minor negative was that room was overheated.",Solo,,New Jersey,Dance,New Brunswick,NA,No,03/08,Small gem.
